G,Date,Unnamed: 2,Unnamed: 3,Unnamed: 4,Opponent,Unnamed: 6,Unnamed: 7,Tm,Opp,W,L,Streak,Attend.,LOG,Notes,is_playoff,team,season
1,"Fri, Feb 5, 1999",,Box Score,,Detroit Pistons,L,,81,95,0,1,L 1,15200,,,False,MIA,1999
2,"Sun, Feb 7, 1999",,Box Score,@,New York Knicks,W,,83,79,1,1,W 1,19763,,,False,MIA,1999
3,"Mon, Feb 8, 1999",,Box Score,@,Charlotte Hornets,L,,91,94,1,2,L 1,18044,,,False,MIA,1999
4,"Tue, Feb 9, 1999",,Box Score,,Boston Celtics,L,,101,108,1,3,L 2,15200,2:43,,False,MIA,1999
5,"Thu, Feb 11, 1999",,Box Score,,Toronto Raptors,W,,102,84,2,3,W 1,14832,,,False,MIA,1999
6,"Mon, Feb 15, 1999",,Box Score,,New Jersey Nets,W,,95,72,3,3,W 2,15200,,,False,MIA,1999
7,"Tue, Feb 16, 1999",,Box Score,@,Indiana Pacers,W,,89,78,4,3,W 3,15812,,,False,MIA,1999
8,"Wed, Feb 17, 1999",,Box Score,@,Detroit Pistons,W,,91,80,5,3,W 4,17225,,,False,MIA,1999
9,"Sat, Feb 20, 1999",,Box Score,,Houston Rockets,W,,81,71,6,3,W 5,15200,,,False,MIA,1999
10,"Tue, Feb 23, 1999",,Box Score,@,Washington Wizards,W,,96,80,7,3,W 6,12879,,,False,MIA,1999
11,"Wed, Feb 24, 1999",,Box Score,@,Charlotte Hornets,W,,91,83,8,3,W 7,17828,,,False,MIA,1999
12,"Fri, Feb 26, 1999",,Box Score,@,Detroit Pistons,L,,93,95,8,4,L 1,20083,,,False,MIA,1999
13,"Sun, Feb 28, 1999",,Box Score,,Orlando Magic,W,,84,78,9,4,W 1,15200,,,False,MIA,1999
14,"Tue, Mar 2, 1999",,Box Score,,New York Knicks,W,OT,85,84,10,4,W 2,15200,,,False,MIA,1999
15,"Thu, Mar 4, 1999",,Box Score,,Denver Nuggets,W,,95,87,11,4,W 3,14834,,,False,MIA,1999
16,"Fri, Mar 5, 1999",,Box Score,@,Philadelphia 76ers,W,,89,78,12,4,W 4,19949,,,False,MIA,1999
17,"Sun, Mar 7, 1999",,Box Score,@,Indiana Pacers,L,,72,85,12,5,L 1,16703,,,False,MIA,1999
18,"Mon, Mar 8, 1999",,Box Score,,Philadelphia 76ers,W,,91,89,13,5,W 1,15200,,,False,MIA,1999
19,"Wed, Mar 10, 1999",,Box Score,,Atlanta Hawks,W,,88,78,14,5,W 2,15200,,,False,MIA,1999
20,"Thu, Mar 11, 1999",,Box Score,,Toronto Raptors,W,,83,73,15,5,W 3,14911,,,False,MIA,1999
21,"Sun, Mar 14, 1999",,Box Score,,New Jersey Nets,W,,102,76,16,5,W 4,15036,,,False,MIA,1999
22,"Tue, Mar 16, 1999",,Box Score,,Washington Wizards,W,,94,85,17,5,W 5,15200,,,False,MIA,1999
23,"Wed, Mar 17, 1999",,Box Score,@,Atlanta Hawks,W,,86,85,18,5,W 6,16117,,,False,MIA,1999
24,"Sat, Mar 20, 1999",,Box Score,,Indiana Pacers,L,,89,94,18,6,L 1,15200,,,False,MIA,1999
25,"Tue, Mar 23, 1999",,Box Score,@,Utah Jazz,L,,81,84,18,7,L 2,19911,,,False,MIA,1999
26,"Wed, Mar 24, 1999",,Box Score,@,Milwaukee Bucks,W,,84,76,19,7,W 1,17126,,,False,MIA,1999
27,"Fri, Mar 26, 1999",,Box Score,@,Minnesota Timberwolves,L,,93,100,19,8,L 1,19006,,,False,MIA,1999
