Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,season,is_playoff
1,Steven Adams,C,25,OKC,5,159,15.6,0.648,0.024,0.19,8.1,16.6,12.3,7.2,1.5,2.6,16.5,14.6,,0.2,0.2,0.3,0.101,,-0.1,1.9,1.8,0.2,2019,True
2,LaMarcus Aldridge,C,33,SAS,7,244,21.8,0.517,0.091,0.273,8.4,21.1,14.8,13.1,1.1,2.3,4.9,27.2,,0.5,0.2,0.6,0.126,,2.5,-0.2,2.3,0.3,2019,True
3,Grayson Allen,SG,23,UTA,2,14,10.4,0.446,0.429,1.0,0.0,7.8,3.8,0.0,0.0,0.0,0.0,30.8,,0.0,0.0,0.0,-0.002,,-1.6,-3.5,-5.1,0.0,2019,True
4,Jarrett Allen,C,20,BRK,5,110,22.5,0.674,0.0,0.625,13.0,19.3,15.9,15.9,1.3,2.0,16.4,18.1,,0.4,0.0,0.4,0.18,,2.0,1.4,3.4,0.2,2019,True
5,Al-Farouq Aminu,PF,28,POR,16,399,11.0,0.473,0.468,0.33,7.7,18.9,13.3,7.5,1.1,2.1,11.4,15.4,,0.1,0.3,0.4,0.051,,-0.8,-0.1,-0.9,0.1,2019,True
6,Giannis Antetokounmpo,PF,24,MIL,15,514,26.5,0.572,0.211,0.644,7.3,27.7,17.9,25.1,1.7,5.3,13.0,32.2,,1.0,1.3,2.3,0.216,,5.0,3.4,8.3,1.4,2019,True
7,D.J. Augustin,PG,31,ORL,5,141,16.6,0.666,0.512,0.39,0.7,5.8,3.1,25.5,0.7,0.7,12.7,17.3,,0.4,0.0,0.4,0.137,,3.2,0.4,3.5,0.2,2019,True
8,Will Barton,SF,28,DEN,14,328,10.2,0.434,0.407,0.193,4.7,16.9,10.7,11.0,0.6,2.2,8.7,21.9,,-0.3,0.2,-0.1,-0.009,,-1.9,-1.2,-3.1,-0.1,2019,True
9,Aron Baynes,C,32,BOS,9,115,6.4,0.638,0.429,0.143,5.6,16.1,11.1,3.9,1.3,1.6,25.2,7.6,,0.0,0.2,0.2,0.095,,-4.4,2.1,-2.3,0.0,2019,True
10,Malik Beasley,SG,22,DEN,14,281,12.0,0.53,0.505,0.333,4.0,14.1,9.0,7.3,0.6,0.3,6.2,18.1,,0.3,0.1,0.4,0.073,,-0.8,-1.1,-1.9,0.0,2019,True
11,Marco Belinelli,SG,32,SAS,7,131,8.7,0.504,0.553,0.158,0.0,10.6,5.3,8.5,0.0,1.2,4.7,15.1,,0.1,0.0,0.1,0.024,,-1.4,-1.4,-2.8,0.0,2019,True
12,Jordan Bell,C,24,GSW,15,106,18.8,0.579,0.0,0.323,7.8,12.7,10.3,15.1,1.9,6.4,5.3,15.3,,0.3,0.1,0.4,0.171,,0.4,3.0,3.4,0.1,2019,True
13,DÄvis BertÄns,PF,26,SAS,5,79,4.5,0.465,0.733,0.333,0.0,10.8,5.5,8.3,0.0,1.0,5.5,10.7,,0.0,0.0,0.0,0.006,,-3.8,-1.0,-4.8,-0.1,2019,True
14,Patrick Beverley,PG,30,LAC,6,195,13.7,0.584,0.638,0.17,4.3,24.3,13.7,19.7,1.4,2.6,16.5,12.9,,0.2,0.0,0.2,0.056,,0.9,1.4,2.3,0.2,2019,True
15,Khem Birch,C,26,ORL,5,92,14.7,0.617,0.0,0.389,9.9,28.1,18.4,7.7,0.5,5.0,22.2,13.1,,0.1,0.1,0.2,0.092,,-1.1,1.5,0.4,0.1,2019,True
16,Eric Bledsoe,PG,29,MIL,15,423,14.2,0.494,0.389,0.276,4.9,8.2,6.6,23.7,1.8,1.3,13.4,24.4,,0.0,0.7,0.7,0.08,,-0.2,0.0,-0.2,0.2,2019,True
17,Bojan BogdanoviÄ,SF,29,IND,4,148,15.2,0.511,0.349,0.27,2.0,16.3,8.5,14.1,2.7,0.0,7.8,23.9,,0.0,0.3,0.2,0.079,,0.4,1.4,1.9,0.1,2019,True
18,Andrew Bogut,C,34,GSW,19,179,17.4,0.663,0.0,0.135,15.2,31.9,23.8,16.4,1.4,3.3,20.3,12.0,,0.5,0.2,0.7,0.183,,-1.0,2.8,1.8,0.2,2019,True
19,Jonah Bolden,PF,23,PHI,10,79,-1.0,0.385,0.842,0.211,5.8,13.0,9.6,5.0,1.2,1.1,30.2,16.0,,-0.3,0.1,-0.2,-0.106,,-7.7,-1.4,-9.0,-0.1,2019,True
20,Chris Boucher,PF,26,TOR,2,4,31.5,0.46,0.6,0.2,0.0,27.6,13.8,0.0,0.0,24.5,0.0,61.8,,0.0,0.0,0.0,-0.104,,7.6,-0.6,7.0,0.0,2019,True
21,Malcolm Brogdon,SG,26,MIL,7,198,14.3,0.549,0.474,0.141,3.2,13.7,8.6,18.9,1.2,0.5,10.8,20.2,,0.2,0.3,0.5,0.119,,1.4,0.9,2.4,0.2,2019,True
22,Bruce Brown,SG,22,DET,4,57,4.6,0.437,0.357,0.143,1.6,14.3,7.1,5.1,1.7,1.6,11.8,12.5,,-0.1,0.0,-0.1,-0.067,,-6.2,-0.3,-6.4,-0.1,2019,True
23,Jaylen Brown,SG,22,BOS,9,274,13.0,0.624,0.46,0.345,2.3,16.4,9.7,6.3,1.1,0.7,13.8,18.7,,0.2,0.4,0.6,0.113,,-0.5,1.2,0.7,0.2,2019,True
24,Sterling Brown,SG,23,MIL,11,162,10.6,0.525,0.553,0.289,2.6,15.5,9.3,16.2,1.8,1.7,15.7,13.5,,0.1,0.3,0.4,0.111,,-2.3,2.5,0.2,0.1,2019,True
25,Deonte Burton,SG,25,OKC,3,4,-7.3,0.2,0.4,0.0,26.7,27.5,27.1,0.0,0.0,0.0,0.0,53.4,,-0.1,0.0,0.0,-0.596,,-9.5,-10.4,-19.9,0.0,2019,True
26,Jimmy Butler,SF,29,PHI,12,421,21.3,0.564,0.257,0.411,6.0,12.2,9.3,23.2,2.1,1.5,9.6,23.1,,1.1,0.6,1.7,0.192,,4.4,1.8,6.2,0.9,2019,True
27,JosÃ© CalderÃ³n,PG,37,DET,3,10,21.4,,,,0.0,0.0,0.0,64.0,4.8,0.0,,0.0,,0.0,0.0,0.0,0.181,,5.0,5.8,10.8,0.0,2019,True
28,Clint Capela,C,24,HOU,11,331,15.8,0.549,0.0,0.427,14.4,23.8,19.2,7.7,0.5,3.4,14.1,15.2,,0.5,0.4,0.9,0.128,,0.3,-1.0,-0.6,0.1,2019,True
29,DeMarre Carroll,PF,32,BRK,5,119,5.4,0.397,0.632,0.211,4.8,13.1,8.6,2.3,1.6,0.0,6.7,15.2,,-0.1,0.0,-0.1,-0.049,,-3.4,-2.0,-5.4,-0.1,2019,True
30,Michael Carter-Williams,PG,27,ORL,5,92,9.2,0.478,0.258,0.258,2.2,23.0,11.9,24.1,1.6,0.0,18.8,20.5,,-0.1,0.1,0.0,-0.02,,-3.9,1.8,-2.1,0.0,2019,True
31,Wilson Chandler,SF,31,LAC,4,52,2.6,0.422,0.625,0.25,0.0,13.7,6.4,5.2,1.8,0.0,14.5,16.6,,-0.1,0.0,-0.1,-0.119,,-7.0,-1.4,-8.4,-0.1,2019,True
32,Gary Clark,PF,24,HOU,2,4,3.1,,,,0.0,27.3,14.1,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.048,,-1.6,1.0,-0.6,0.0,2019,True
33,Zach Collins,C,21,POR,16,275,14.4,0.592,0.259,0.309,6.5,15.8,11.2,7.9,1.3,6.4,17.9,17.7,,0.2,0.3,0.5,0.09,,-2.0,2.7,0.7,0.2,2019,True
34,Darren Collison,PG,31,IND,4,117,9.9,0.504,0.244,0.133,3.4,8.3,5.6,25.5,0.9,0.0,17.3,22.8,,-0.1,0.1,0.0,0.002,,-2.6,-1.5,-4.1,-0.1,2019,True
35,Pat Connaughton,SG,26,MIL,15,324,13.5,0.577,0.545,0.104,3.2,24.8,14.4,9.2,0.9,3.6,10.1,11.9,,0.3,0.7,1.0,0.142,,0.3,2.7,3.0,0.4,2019,True
36,Quinn Cook,PG,25,GSW,17,193,8.0,0.495,0.486,0.057,1.2,9.3,5.4,8.8,0.8,0.5,7.7,17.5,,0.0,0.0,0.0,0.001,,-2.7,-2.3,-5.0,-0.1,2019,True
37,DeMarcus Cousins,C,28,GSW,8,133,11.0,0.477,0.226,0.472,8.0,25.2,16.9,20.7,1.9,4.4,22.9,27.1,,-0.2,0.2,-0.1,-0.029,,-4.9,1.4,-3.5,-0.1,2019,True
38,Torrey Craig,SF,28,DEN,14,330,12.2,0.605,0.522,0.232,6.6,16.5,11.5,5.1,1.1,1.2,7.3,11.1,,0.6,0.2,0.8,0.113,,-0.9,0.9,0.0,0.2,2019,True
39,Jae Crowder,SF,28,UTA,5,130,14.0,0.524,0.652,0.413,3.1,21.0,11.7,5.2,1.9,0.0,1.8,18.2,,0.2,0.1,0.3,0.109,,1.1,2.0,3.1,0.2,2019,True
40,Dante Cunningham,PF,31,SAS,5,13,29.5,1.0,0.667,0.0,16.7,32.9,24.9,0.0,0.0,0.0,0.0,10.7,,0.1,0.0,0.1,0.314,,12.1,0.0,12.1,0.0,2019,True
41,Seth Curry,SG,28,POR,16,326,8.3,0.518,0.634,0.134,1.6,6.5,4.1,5.7,1.8,1.0,7.5,12.5,,0.1,0.1,0.3,0.043,,-1.6,0.2,-1.4,0.1,2019,True
42,Stephen Curry,PG,30,GSW,22,846,22.6,0.62,0.566,0.364,2.4,15.2,9.0,23.9,1.4,0.5,11.7,29.1,,2.7,0.4,3.2,0.179,,5.6,-0.5,5.2,1.5,2019,True
43,Ed Davis,C,29,BRK,3,41,19.7,0.735,0.0,0.2,9.3,40.8,23.8,7.8,0.0,1.8,0.0,10.8,,0.2,0.0,0.2,0.228,,1.7,2.1,3.8,0.1,2019,True
44,DeMar DeRozan,SG,29,SAS,7,251,23.2,0.557,0.008,0.37,4.3,15.8,10.1,21.6,1.7,0.3,8.0,27.8,,0.6,0.1,0.8,0.145,,3.0,0.8,3.8,0.4,2019,True
45,Spencer Dinwiddie,PG,25,BRK,5,131,12.3,0.536,0.387,0.226,2.9,7.7,5.1,10.3,0.7,0.0,10.5,23.7,,0.0,0.0,0.0,-0.005,,-0.4,-2.7,-3.2,0.0,2019,True
46,Andre Drummond,C,25,DET,4,127,15.6,0.451,0.019,0.389,13.9,29.3,20.6,12.0,2.3,3.6,14.8,24.6,,-0.2,0.1,-0.1,-0.048,,-1.9,-1.0,-2.9,0.0,2019,True
47,Jared Dudley,PF,33,BRK,4,82,4.7,0.47,0.818,0.364,0.0,2.7,1.3,17.6,1.7,0.9,23.9,8.3,,0.0,0.0,0.0,-0.019,,-4.0,2.0,-2.0,0.0,2019,True
48,Kevin Durant,SF,30,GSW,12,442,26.8,0.661,0.329,0.465,0.3,14.7,7.7,21.6,1.5,2.6,12.8,33.0,,1.5,0.3,1.8,0.199,,6.8,0.8,7.6,1.1,2019,True
49,Wayne Ellington,SG,31,DET,4,131,5.7,0.432,0.629,0.057,2.0,10.7,5.8,5.5,1.1,0.0,5.3,12.2,,-0.1,-0.1,-0.2,-0.064,,-3.5,-2.2,-5.7,-0.1,2019,True
50,Joel Embiid,C,24,PHI,11,334,21.8,0.559,0.245,0.566,7.2,29.0,18.7,17.9,1.2,6.7,16.8,30.4,,0.3,0.7,1.0,0.143,,2.5,2.6,5.1,0.6,2019,True
51,James Ennis III,SF,28,PHI,11,232,11.3,0.574,0.5,0.297,7.9,11.5,9.8,7.5,0.8,1.2,12.1,15.1,,0.3,0.2,0.5,0.102,,-0.7,0.5,-0.2,0.1,2019,True
52,Jacob Evans,SG,21,GSW,7,18,0.3,0.5,0.4,0.0,0.0,6.2,3.2,7.5,0.0,0.0,28.6,16.9,,0.0,0.0,-0.1,-0.137,,-6.5,-3.2,-9.7,0.0,2019,True
53,Tyreke Evans,SG,29,IND,4,84,17.7,0.563,0.417,0.292,0.0,24.4,11.0,8.0,1.8,1.1,10.0,33.1,,-0.1,0.1,0.1,0.046,,2.4,1.1,3.5,0.1,2019,True
54,Kenneth Faried,C,29,HOU,6,56,23.0,0.767,0.077,0.462,6.2,35.1,21.1,5.9,1.8,0.0,0.0,12.4,,0.3,0.1,0.4,0.302,,4.2,2.0,6.3,0.1,2019,True
55,Derrick Favors,C,27,UTA,5,103,27.9,0.665,0.083,0.528,14.7,23.3,18.9,7.8,1.9,10.0,10.1,20.5,,0.3,0.2,0.5,0.245,,4.1,3.7,7.9,0.3,2019,True
56,Raymond Felton,PG,34,OKC,5,57,4.2,0.396,0.615,0.154,0.0,5.8,2.9,7.3,3.4,1.5,12.6,11.9,,-0.1,0.1,0.0,-0.022,,-6.3,2.5,-3.8,0.0,2019,True
57,Terrance Ferguson,SG,20,OKC,5,128,2.6,0.5,0.72,0.0,1.7,8.6,5.1,6.5,0.8,0.0,16.7,10.0,,-0.1,0.0,0.0,-0.01,,-5.3,0.5,-4.8,-0.1,2019,True
58,Bryn Forbes,SG,25,SAS,7,212,11.5,0.625,0.554,0.161,0.5,12.1,6.3,4.8,0.2,0.4,4.8,13.8,,0.3,0.0,0.4,0.08,,-0.2,-0.6,-0.8,0.1,2019,True
59,Evan Fournier,SG,26,ORL,5,175,5.0,0.427,0.493,0.116,1.7,8.7,5.0,10.7,2.0,0.0,14.2,21.4,,-0.5,0.1,-0.3,-0.092,,-4.4,-0.5,-4.8,-0.1,2019,True
60,Melvin Frazier,SG,22,ORL,3,15,13.5,0.425,0.0,0.4,6.8,23.5,14.5,0.0,3.4,0.0,0.0,17.4,,0.0,0.0,0.0,0.036,,-1.6,3.1,1.5,0.0,2019,True
61,Tim Frazier,PG,28,MIL,11,40,22.9,0.756,0.462,0.154,0.0,21.8,11.3,40.5,1.2,0.0,17.8,18.2,,0.2,0.1,0.2,0.284,,2.5,4.1,6.6,0.1,2019,True
62,Enes Freedom,C,26,POR,16,461,16.9,0.555,0.027,0.281,11.9,23.5,17.7,6.5,1.2,1.6,13.7,17.9,,0.6,0.5,1.0,0.106,,1.0,-1.3,-0.3,0.2,2019,True
63,Danilo Gallinari,SF,30,LAC,6,201,13.6,0.474,0.387,0.297,4.7,16.5,10.3,12.5,1.9,0.4,8.1,28.3,,-0.1,-0.1,-0.1,-0.035,,0.6,-3.0,-2.4,0.0,2019,True
64,Langston Galloway,SG,27,DET,4,110,6.8,0.456,0.735,0.0,1.6,13.8,6.9,5.3,0.9,3.3,5.6,13.8,,-0.1,0.0,-0.1,-0.051,,-2.5,-1.0,-3.5,0.0,2019,True
65,Marc Gasol,C,34,TOR,24,735,13.5,0.564,0.494,0.256,2.4,20.7,11.6,14.7,1.4,3.5,9.5,13.7,,0.9,1.3,2.3,0.149,,0.3,3.1,3.4,1.0,2019,True
