operation_type,team_from,team_to,asset_type,asset_name,pick_year,pick_round,pick_original_team,has_trade_exception,trade_id,date
trade,IND,TOR,player,Antonio Davis,,,,False,3380,1999-08-01
trade,IND,TOR,player,Jonathan Bender,,,,False,3381,1999-08-01
trade,ATL,POR,player,Ed Gray,,,,False,3382,1999-08-02
trade,ATL,POR,player,Steve Smith,,,,False,3383,1999-08-02
trade,ATL,POR,player,Jim Jackson,,,,False,3384,1999-08-02
trade,ATL,POR,player,Isaiah Rider,,,,False,3385,1999-08-02
trade,ORL,SAC,player,Nick Anderson,,,,False,3386,1999-08-03
trade,ORL,SAC,player,Tariq Abdul-Wahad,,,,False,3387,1999-08-03
trade,ORL,SAC,player,Kendrick Perkins,,,,False,3388,1999-08-03
trade,ORL,SAC,pick,2003 1st round draft pick,,,,False,3389,1999-08-03
trade,BOS,DEN,player,Popeye Jones,,,,False,3390,1999-08-03
trade,BOS,DEN,player,Ron Mercer,,,,False,3391,1999-08-03
trade,BOS,DEN,player,Dwayne Schintzius,,,,False,3392,1999-08-03
trade,BOS,DEN,player,Danny Fortson,,,,False,3393,1999-08-03
trade,BOS,DEN,player,Eric Washington,,,,False,3394,1999-08-03
trade,BOS,DEN,player,Eric Williams,,,,False,3395,1999-08-03
trade,BOS,DEN,player,Kedrick Brown,,,,False,3396,1999-08-03
trade,BOS,DEN,pick,2001 1st round draft pick,,,,False,3397,1999-08-03
trade,CLE,LAC,player,Derek Anderson,,,,False,3398,1999-08-04
trade,CLE,LAC,player,Johnny Newman,,,,False,3399,1999-08-04
trade,CLE,LAC,player,Lamond Murray,,,,False,3400,1999-08-04
trade,ORL,PHO,player,Anfernee Hardaway,,,,False,3401,1999-08-05
trade,ORL,PHO,player,Pat Garrity,,,,False,3402,1999-08-05
trade,ORL,PHO,player,Danny Manning,,,,False,3403,1999-08-05
trade,ORL,PHO,player,Jason Collins,,,,False,3404,1999-08-05
trade,ORL,PHO,player,Amar'e Stoudemire,,,,False,3405,1999-08-05
trade,ORL,PHO,pick,2001 1st round draft pick,,,,False,3406,1999-08-05
trade,ORL,PHO,pick,2002 1st round draft pick,,,,False,3407,1999-08-05
trade,ATL,LAC,player,Quentin Richardson,,,,False,3408,1999-08-08
trade,ATL,LAC,player,Chris Wilcox,,,,False,3409,1999-08-08
trade,ATL,LAC,pick,2000 1st round draft pick,,,,False,3410,1999-08-08
trade,ATL,LAC,pick,2002 1st round draft pick,,,,False,3411,1999-08-08
trade,ORL,WAS,player,Isaac Austin,,,,False,3412,1999-08-11
trade,ORL,WAS,player,Terry Davis,,,,False,3413,1999-08-11
trade,ORL,WAS,player,Tim Legler,,,,False,3414,1999-08-11
trade,ORL,WAS,player,Jeff McInnis,,,,False,3415,1999-08-11
trade,ORL,WAS,player,Ben Wallace,,,,False,3416,1999-08-11
trade,CHI,Seattle SuperSonics,player,Brent Barry,,,,False,3417,1999-08-12
trade,CHI,Seattle SuperSonics,player,James Cotton,,,,False,3418,1999-08-12
trade,CHI,Seattle SuperSonics,player,Hersey Hawkins,,,,False,3419,1999-08-12
trade,ORL,PHI,player,Billy Owens,,,,False,3420,1999-08-13
trade,ORL,PHI,player,Harvey Grant,,,,False,3421,1999-08-13
trade,ORL,PHI,player,Anthony Parker,,,,False,3422,1999-08-13
trade,MIL,ORL,player,Chris Gatling,,,,False,3423,1999-08-19
trade,MIL,ORL,player,Armen Gilliam,,,,False,3424,1999-08-19
trade,MIL,ORL,player,Dale Ellis,,,,False,3425,1999-08-19
trade,MIL,ORL,player,Danny Manning,,,,False,3426,1999-08-19
trade,HOU,Vancouver Grizzlies,player,Antoine Carr,,,,False,3427,1999-08-27
trade,HOU,Vancouver Grizzlies,player,Michael Dickerson,,,,False,3428,1999-08-27
trade,HOU,Vancouver Grizzlies,player,Othella Harrington,,,,False,3429,1999-08-27
trade,HOU,Vancouver Grizzlies,player,Brent Price,,,,False,3430,1999-08-27
trade,HOU,Vancouver Grizzlies,player,Marcus Banks,,,,False,3431,1999-08-27
trade,HOU,Vancouver Grizzlies,pick,2003 1st round draft pick,,,,False,3432,1999-08-27
trade,ORL,HOU,player,Don MacLean,,,,False,3433,1999-08-27
trade,ORL,HOU,player,Jason Collins,,,,False,3434,1999-08-27
trade,ORL,HOU,pick,2001 1st round draft pick,,,,False,3435,1999-08-27
trade,ORL,Vancouver Grizzlies,player,Matt Barnes,,,,False,3436,1999-08-27
trade,ORL,Vancouver Grizzlies,pick,2002 2nd round draft pick,,,,False,3437,1999-08-27
trade,Vancouver Grizzlies,HOU,player,Steve Francis,,,,False,3438,1999-08-27
trade,Vancouver Grizzlies,HOU,player,Tony Massenburg,,,,False,3439,1999-08-27
trade,Vancouver Grizzlies,ORL,player,Lee Mayberry,,,,False,3440,1999-08-27
trade,Vancouver Grizzlies,ORL,player,Makhtar N'Diaye,,,,False,3441,1999-08-27
trade,Vancouver Grizzlies,ORL,player,Rodrick Rhodes,,,,False,3442,1999-08-27
trade,Vancouver Grizzlies,ORL,player,Michael Smith,,,,False,3443,1999-08-27
trade,DAL,LAL,player,A.C. Green,,,,False,3444,1999-09-01
trade,DAL,LAL,player,Sean Rooks,,,,False,3445,1999-09-01
trade,DAL,LAL,player,Pete Mickeal,,,,False,3446,1999-09-01
trade,DAL,LAL,pick,2000 2nd round draft pick,,,,False,3447,1999-09-01
trade,ORL,WAS,player,Laron Profit,,,,False,3448,1999-09-22
trade,ORL,WAS,player,Omar Cook,,,,False,3449,1999-09-22
trade,ORL,WAS,pick,2001 2nd round draft pick,,,,False,3450,1999-09-22
trade,LAC,New Jersey Nets,player,Johnny Newman,,,,False,3451,1999-09-23
trade,LAC,New Jersey Nets,player,Eric Murdock,,,,False,3452,1999-09-23
trade,CHI,DAL,player,Dan Langhi,,,,False,3453,1999-09-29
trade,CHI,DAL,pick,2000 2nd round draft pick,,,,False,3454,1999-09-29
trade,HOU,POR,player,Scottie Pippen,,,,False,3455,1999-10-02
trade,HOU,POR,player,Stacey Augmon,,,,False,3456,1999-10-02
trade,HOU,POR,player,Kelvin Cato,,,,False,3457,1999-10-02
trade,HOU,POR,player,Ed Gray,,,,False,3458,1999-10-02
trade,HOU,POR,player,Carlos Rogers,,,,False,3459,1999-10-02
trade,HOU,POR,player,Brian Shaw,,,,False,3460,1999-10-02
trade,HOU,POR,player,Walt Williams,,,,False,3461,1999-10-02
trade,CHO,MIL,player,Jason Hart,,,,False,3462,2000-01-18
trade,CHO,MIL,player,Chris Owens,,,,False,3463,2000-01-18
trade,CHO,MIL,pick,2000 2nd round draft pick,,,,False,3464,2000-01-18
trade,CHO,MIL,pick,2002 2nd round draft pick,,,,False,3465,2000-01-18
trade,DEN,ORL,player,Chauncey Billups,,,,False,3466,2000-02-01
trade,DEN,ORL,player,Ron Mercer,,,,False,3467,2000-02-01
trade,DEN,ORL,player,Johnny Taylor,,,,False,3468,2000-02-01
trade,DEN,ORL,player,Tariq Abdul-Wahad,,,,False,3469,2000-02-01
trade,DEN,ORL,player,Omar Cook,,,,False,3470,2000-02-01
trade,DEN,ORL,player,Chris Gatling,,,,False,3471,2000-02-01
trade,DEN,ORL,pick,2001 in lieu of the future 1st round draft pick,,,,False,3472,2000-02-01
trade,CHI,PHI,player,Toni KukoÄ,,,,False,3473,2000-02-16
trade,GSW,CHI,player,John Starks,,,,False,3474,2000-02-16
trade,GSW,CHI,player,Chris Mihm,,,,False,3475,2000-02-16
trade,GSW,CHI,pick,2000 1st round draft pick,,,,False,3476,2000-02-16
trade,PHI,CHI,player,Bruce Bowen,,,,False,3477,2000-02-16
trade,PHI,GSW,player,Larry Hughes,,,,False,3478,2000-02-16
trade,PHI,GSW,player,Billy Owens,,,,False,3479,2000-02-16
trade,ATL,ORL,player,Anthony Johnson,,,,False,3480,2000-02-24
trade,ATL,ORL,player,Viktor Sanikidze,,,,False,3481,2000-02-24
trade,ATL,ORL,pick,2004 2nd round draft pick,,,,False,3482,2000-02-24
trade,DEN,UTA,player,Joseph Forte,,,,False,3483,2000-06-23
trade,DEN,UTA,pick,2001 1st round draft pick,,,,False,3484,2000-06-23
trade,DEN,UTA,pick,2000 1st round draft pick,,,,False,3485,2000-06-23
trade,CLE,GSW,player,Bob Sura,,,,False,3486,2000-06-27
trade,GSW,MIL,player,Jason Caffey,,,,False,3487,2000-06-27
trade,GSW,MIL,player,Billy Owens,,,,False,3488,2000-06-27
trade,MIL,CLE,player,J.R. Reid,,,,False,3489,2000-06-27
trade,MIL,CLE,player,Robert Traylor,,,,False,3490,2000-06-27
trade,MIL,GSW,player,Vinny Del Negro,,,,False,3491,2000-06-27
trade,DEN,MIA,player,Chris Gatling,,,,False,3492,2000-06-27
trade,DEN,MIA,player,Eddie House,,,,False,3493,2000-06-27
trade,DEN,MIA,pick,2000 2nd round draft pick,,,,False,3494,2000-06-27
trade,BOS,Seattle SuperSonics,player,Earl Watson,,,,False,3495,2000-06-28
trade,BOS,Seattle SuperSonics,player,Michael Wright,,,,False,3496,2000-06-28
trade,BOS,Seattle SuperSonics,pick,2001 2nd round draft pick,,,,False,3497,2000-06-28
trade,BOS,Seattle SuperSonics,pick,2001 2nd round draft pick,,,,False,3498,2000-06-28
trade,CHI,CLE,player,Chris Mihm,,,,False,3499,2000-06-28
trade,CHI,CLE,player,Jamal Crawford,,,,False,3500,2000-06-28
trade,HOU,MIL,player,Joel Przybilla,,,,False,3501,2000-06-28
trade,HOU,MIL,player,Jason Collier,,,,False,3502,2000-06-28
trade,HOU,MIL,player,Jeryl Sasser,,,,False,3503,2000-06-28
trade,HOU,MIL,pick,2001 1st round draft pick,,,,False,3504,2000-06-28
trade,DAL,ORL,player,Brandon Armstrong,,,,False,3505,2000-06-28
trade,DAL,ORL,pick,2001 1st round draft pick,,,,False,3506,2000-06-28
trade,DAL,HOU,player,Dan Langhi,,,,False,3507,2000-06-28
trade,DAL,HOU,player,Eduardo NÃ¡jera,,,,False,3508,2000-06-28
trade,DAL,HOU,player,Kyle Hill,,,,False,3509,2000-06-28
trade,DAL,HOU,pick,2001 2nd round draft pick,,,,False,3510,2000-06-28
trade,LAC,ORL,player,Marcus Williams,,,,False,3511,2000-06-28
trade,LAC,ORL,pick,2006 1st round draft pick,,,,False,3512,2000-06-28
trade,DAL,NYK,player,Pete Mickeal,,,,False,3513,2000-06-28
trade,DAL,NYK,player,Erick Strickland,,,,False,3514,2000-06-28
trade,DAL,NYK,player,Donnell Harvey,,,,False,3515,2000-06-28
trade,DAL,NYK,player,John Wallace,,,,False,3516,2000-06-28
trade,DAL,LAC,player,Sean Rooks,,,,False,3517,2000-06-28
trade,DAL,LAC,player,Eric Murdock,,,,False,3518,2000-06-28
trade,LAL,SAS,player,Robetas Javtokas,,,,False,3519,2000-06-28
trade,LAL,SAS,player,Randy Holcomb,,,,False,3520,2000-06-28
trade,LAL,SAS,pick,2001 2nd round draft pick,,,,False,3521,2000-06-28
trade,LAL,SAS,pick,2002 2nd round draft pick,,,,False,3522,2000-06-28
trade,CHO,MIA,player,Ricky Davis,,,,False,3523,2000-08-01
trade,CHO,MIA,player,Dale Ellis,,,,False,3524,2000-08-01
trade,CHO,MIA,player,Eddie Jones,,,,False,3525,2000-08-01
trade,CHO,MIA,player,Anthony Mason,,,,False,3526,2000-08-01
trade,CHO,MIA,player,P.J. Brown,,,,False,3527,2000-08-01
trade,CHO,MIA,player,Rodney Buford,,,,False,3528,2000-08-01
trade,CHO,MIA,player,Tim James,,,,False,3529,2000-08-01
trade,CHO,MIA,player,Jamal Mashburn,,,,False,3530,2000-08-01
trade,CHO,MIA,player,Otis Thorpe,,,,False,3531,2000-08-01
trade,DET,ORL,player,Grant Hill,,,,False,3532,2000-08-03
trade,DET,ORL,player,Chucky Atkins,,,,False,3533,2000-08-03
trade,DET,ORL,player,Ben Wallace,,,,False,3534,2000-08-03
trade,CLE,ORL,player,Andrew DeClercq,,,,False,3535,2000-08-03
trade,CLE,ORL,player,Matt Harpring,,,,False,3536,2000-08-03
trade,ORL,TOR,player,Fran VÃ¡zquez,,,,False,3537,2000-08-03
trade,ORL,TOR,pick,2005 1st round draft pick,,,,False,3538,2000-08-03
trade,BOS,DAL,player,Dana Barros,,,,False,3539,2000-08-16
trade,BOS,GSW,player,Danny Fortson,,,,False,3540,2000-08-16
trade,DAL,BOS,player,Robert Pack,,,,False,3541,2000-08-16
trade,DAL,BOS,player,Hot Rod Williams,,,,False,3542,2000-08-16
trade,DAL,UTA,player,Bruno Å undov,,,,False,3543,2000-08-16
trade,GSW,DAL,player,Bill Curley,,,,False,3544,2000-08-16
trade,GSW,UTA,player,Donyell Marshall,,,,False,3545,2000-08-16
trade,UTA,BOS,player,Joseph Forte,,,,False,3546,2000-08-16
trade,UTA,BOS,pick,2001 1st round draft pick,,,,False,3547,2000-08-16
trade,UTA,DAL,player,Howard Eisley,,,,False,3548,2000-08-16
trade,UTA,GSW,player,Adam Keefe,,,,False,3549,2000-08-16
trade,Vancouver Grizzlies,WAS,player,Obinna Ekezie,,,,False,3550,2000-08-22
trade,Vancouver Grizzlies,WAS,player,Felipe LÃ³pez,,,,False,3551,2000-08-22
trade,Vancouver Grizzlies,WAS,player,Cherokee Parks,,,,False,3552,2000-08-22
trade,Vancouver Grizzlies,WAS,player,Dennis Scott,,,,False,3553,2000-08-22
trade,Vancouver Grizzlies,WAS,player,Isaac Austin,,,,False,3554,2000-08-22
trade,DET,MIL,player,Lindsey Hunter,,,,False,3555,2000-08-22
trade,DET,MIL,player,Billy Owens,,,,False,3556,2000-08-22
trade,DAL,DET,player,Cedric Ceballos,,,,False,3557,2000-08-29
trade,DAL,DET,player,Eric Murdock,,,,False,3558,2000-08-29
trade,DAL,DET,player,John Wallace,,,,False,3559,2000-08-29
trade,DAL,DET,player,Christian Laettner,,,,False,3560,2000-08-29
trade,DAL,DET,player,Terry Mills,,,,False,3561,2000-08-29
trade,CLE,POR,player,Shawn Kemp,,,,False,3562,2000-08-30
trade,MIA,CLE,player,Chris Gatling,,,,False,3563,2000-08-30
trade,MIA,CLE,player,Clarence Weatherspoon,,,,False,3564,2000-08-30
trade,MIA,CLE,player,Brendan Haywood,,,,False,3565,2000-08-30
trade,MIA,CLE,pick,2001 1st round draft pick,,,,False,3566,2000-08-30
trade,POR,CLE,player,Gary Grant,,,,False,3567,2000-08-30
trade,POR,MIA,player,Brian Grant,,,,False,3568,2000-08-30
trade,IND,POR,player,Dale Davis,,,,False,3569,2000-08-31
trade,IND,POR,player,Joe Kleine,,,,False,3570,2000-08-31
trade,IND,POR,player,Jermaine O'Neal,,,,False,3571,2000-08-31
trade,LAL,NYK,player,Travis Knight,,,,False,3572,2000-09-20
trade,LAL,NYK,player,Glen Rice,,,,False,3573,2000-09-20
trade,LAL,NYK,player,Jamaal Tinsley,,,,False,3574,2000-09-20
trade,LAL,NYK,pick,2001 1st round draft pick,,,,False,3575,2000-09-20
trade,NYK,PHO,player,Chris Dudley,,,,False,3576,2000-09-20
trade,NYK,PHO,player,Jason Collins,,,,False,3577,2000-09-20
trade,NYK,PHO,pick,2001 1st round draft pick,,,,False,3578,2000-09-20
trade,NYK,Seattle SuperSonics,player,Patrick Ewing,,,,False,3579,2000-09-20
trade,PHO,NYK,player,Luc Longley,,,,False,3580,2000-09-20
trade,Seattle SuperSonics,LAL,player,Emanual Davis,,,,False,3581,2000-09-20
trade,Seattle SuperSonics,LAL,player,Greg Foster,,,,False,3582,2000-09-20
trade,Seattle SuperSonics,LAL,player,Horace Grant,,,,False,3583,2000-09-20
trade,Seattle SuperSonics,LAL,player,Chuck Person,,,,False,3584,2000-09-20
trade,Seattle SuperSonics,NYK,player,Lazaro Borrell,,,,False,3585,2000-09-20
trade,Seattle SuperSonics,NYK,player,Vernon Maxwell,,,,False,3586,2000-09-20
trade,Seattle SuperSonics,NYK,player,Vladimir Stepania,,,,False,3587,2000-09-20
trade,Seattle SuperSonics,NYK,player,Eric Chenowith,,,,False,3588,2000-09-20
trade,Seattle SuperSonics,NYK,player,Michael Wright,,,,False,3589,2000-09-20
trade,Seattle SuperSonics,NYK,player,Kareem Rush,,,,False,3590,2000-09-20
trade,Seattle SuperSonics,NYK,pick,2001 2nd round draft pick,,,,False,3591,2000-09-20
trade,Seattle SuperSonics,NYK,pick,2001 2nd round draft pick,,,,False,3592,2000-09-20
trade,Seattle SuperSonics,NYK,pick,2002 1st round draft pick,,,,False,3593,2000-09-20
trade,DEN,WAS,player,Popeye Jones,,,,False,3594,2000-09-25
trade,DEN,WAS,player,Rod Grizzard,,,,False,3595,2000-09-25
trade,DEN,WAS,pick,2002 2nd round draft pick,,,,False,3596,2000-09-25
trade,CHI,HOU,player,Robert Whaley,,,,False,3597,2000-09-28
trade,CHI,HOU,player,Dee Brown,,,,False,3598,2000-09-28
trade,CHI,HOU,pick,2005 2nd round draft pick,,,,False,3599,2000-09-28
trade,CHI,HOU,pick,2006 2nd round draft pick,,,,False,3600,2000-09-28
trade,SAC,TOR,player,Corliss Williamson,,,,False,3601,2000-09-30
trade,SAC,TOR,player,Doug Christie,,,,False,3602,2000-09-30
trade,BOS,DEN,player,Calbert Cheaney,,,,False,3603,2000-10-16
trade,BOS,DEN,player,Robert Pack,,,,False,3604,2000-10-16
trade,BOS,DEN,player,Chris Herren,,,,False,3605,2000-10-16
trade,BOS,DEN,player,Bryant Stith,,,,False,3606,2000-10-16
trade,DAL,DET,player,Dana Barros,,,,False,3607,2000-10-17
trade,DAL,DET,player,Ansu Sesay,,,,False,3608,2000-10-17
trade,DAL,DET,player,Loy Vaught,,,,False,3609,2000-10-17
trade,DET,MIA,player,Cedric Ceballos,,,,False,3610,2000-11-26
trade,DET,MIA,player,Rasual Butler,,,,False,3611,2000-11-26
trade,DET,MIA,player,Tommy Smith,,,,False,3612,2000-11-26
trade,DET,MIA,pick,2002 2nd round draft pick,,,,False,3613,2000-11-26
trade,DET,MIA,pick,2003 2nd round draft pick,,,,False,3614,2000-11-26
trade,DET,MIA,pick,2002 2nd round draft pick,,,,False,3615,2000-11-26
trade,LAC,WAS,player,Tyrone Nesby,,,,False,3616,2000-11-28
trade,LAC,WAS,player,Obinna Ekezie,,,,False,3617,2000-11-28
trade,LAC,WAS,player,Cherokee Parks,,,,False,3618,2000-11-28
trade,ATL,CLE,player,Jim Jackson,,,,False,3619,2001-01-02
trade,ATL,CLE,player,Anthony Johnson,,,,False,3620,2001-01-02
trade,ATL,CLE,player,Larry Robinson,,,,False,3621,2001-01-02
trade,ATL,CLE,player,Brevin Knight,,,,False,3622,2001-01-02
trade,DEN,TOR,player,Keon Clark,,,,False,3623,2001-01-12
trade,DEN,TOR,player,Tracy Murray,,,,False,3624,2001-01-12
trade,DEN,TOR,player,Mamadou N'Diaye,,,,False,3625,2001-01-12
trade,DEN,TOR,player,Garth Joseph,,,,False,3626,2001-01-12
trade,DEN,TOR,player,Aleksandar RadojeviÄ,,,,False,3627,2001-01-12
trade,DEN,TOR,player,Kevin Willis,,,,False,3628,2001-01-12
trade,DEN,TOR,player,Ousmane Cisse,,,,False,3629,2001-01-12
trade,DEN,TOR,pick,2001 2nd round draft pick,,,,False,3630,2001-01-12
trade,GSW,PHO,player,Vinny Del Negro,,,,False,3631,2001-01-26
trade,GSW,PHO,player,Corie Blount,,,,False,3632,2001-01-26
trade,GSW,PHO,player,RubÃ©n GarcÃ©s,,,,False,3633,2001-01-26
trade,GSW,PHO,player,Paul McPherson,,,,False,3634,2001-01-26
trade,NYK,Vancouver Grizzlies,player,Erick Strickland,,,,False,3635,2001-01-30
trade,NYK,Vancouver Grizzlies,player,Jamaal Tinsley,,,,False,3636,2001-01-30
trade,NYK,Vancouver Grizzlies,player,Antonis Fotsis,,,,False,3637,2001-01-30
trade,NYK,Vancouver Grizzlies,pick,2001 1st round draft pick,,,,False,3638,2001-01-30
trade,NYK,Vancouver Grizzlies,pick,2001 2nd round draft pick,,,,False,3639,2001-01-30
trade,ATL,PHI,player,Roshown McLeod,,,,False,3640,2001-02-22
trade,ATL,PHI,player,Dikembe Mutombo,,,,False,3641,2001-02-22
trade,ATL,PHI,player,Toni KukoÄ,,,,False,3642,2001-02-22
trade,ATL,PHI,player,Nazr Mohammed,,,,False,3643,2001-02-22
trade,ATL,PHI,player,Theo Ratliff,,,,False,3644,2001-02-22
trade,ATL,PHI,player,Pepe SÃ¡nchez,,,,False,3645,2001-02-22
trade,DET,TOR,player,Eric Montross,,,,False,3646,2001-02-22
trade,DET,TOR,player,Jerome Williams,,,,False,3647,2001-02-22
trade,DET,TOR,player,Tyrone Corbin,,,,False,3648,2001-02-22
trade,DET,TOR,player,KornÃ©l DÃ¡vid,,,,False,3649,2001-02-22
trade,DET,TOR,player,Corliss Williamson,,,,False,3650,2001-02-22
trade,DET,TOR,player,Fran VÃ¡zquez,,,,False,3651,2001-02-22
trade,DET,TOR,pick,2005 1st round draft pick,,,,False,3652,2001-02-22
trade,NYK,TOR,player,Chris Childs,,,,False,3653,2001-02-22
trade,NYK,TOR,player,Kareem Rush,,,,False,3654,2001-02-22
trade,NYK,TOR,pick,2002 1st round draft pick,,,,False,3655,2001-02-22
trade,DAL,WAS,player,Courtney Alexander,,,,False,3656,2001-02-22
trade,DAL,WAS,player,Hubert Davis,,,,False,3657,2001-02-22
trade,DAL,WAS,player,Christian Laettner,,,,False,3658,2001-02-22
trade,DAL,WAS,player,Etan Thomas,,,,False,3659,2001-02-22
trade,DAL,WAS,player,Loy Vaught,,,,False,3660,2001-02-22
trade,DET,ORL,player,Fran VÃ¡zquez,,,,False,3661,2001-06-02
trade,DET,ORL,pick,2005 1st round draft pick,,,,False,3662,2001-06-02
trade,ORL,HOU,player,Brandon Armstrong,,,,False,3663,2001-06-02
trade,ORL,HOU,player,Jeryl Sasser,,,,False,3664,2001-06-02
trade,ORL,HOU,pick,2001 1st round draft pick,,,,False,3665,2001-06-02
trade,ORL,HOU,pick,2001 1st round draft pick,,,,False,3666,2001-06-02
trade,CHO,CHI,player,Sean Lampley,,,,False,3667,2001-06-14
trade,CHO,CHI,pick,2001 2nd round draft pick,,,,False,3668,2001-06-14
trade,LAC,PHI,player,Damone Brown,,,,False,3669,2001-06-26
trade,LAC,PHI,pick,2001 2nd round draft pick,,,,False,3670,2001-06-26
trade,DEN,ORL,player,Omar Cook,,,,False,3671,2001-06-27
trade,ATL,HOU,player,Terence Morris,,,,False,3672,2001-06-27
trade,ATL,HOU,player,Carlos Delfino,,,,False,3673,2001-06-27
trade,ATL,HOU,pick,2003 1st round draft pick,,,,False,3674,2001-06-27
trade,Seattle SuperSonics,WAS,player,Bobby Simmons,,,,False,3675,2001-06-27
trade,Seattle SuperSonics,WAS,player,Predrag Drobnjak,,,,False,3676,2001-06-27
trade,ATL,Vancouver Grizzlies,player,Pau Gasol,,,,False,3677,2001-06-27
trade,ATL,Vancouver Grizzlies,player,Brevin Knight,,,,False,3678,2001-06-27
trade,ATL,Vancouver Grizzlies,player,Lorenzen Wright,,,,False,3679,2001-06-27
trade,ATL,Vancouver Grizzlies,player,Shareef Abdur-Rahim,,,,False,3680,2001-06-27
trade,ATL,Vancouver Grizzlies,player,Jamaal Tinsley,,,,False,3681,2001-06-27
trade,ATL,IND,player,Jamaal Tinsley,,,,False,3682,2001-06-27
trade,ATL,IND,player,Boris Diaw,,,,False,3683,2001-06-27
trade,ATL,IND,pick,2003 1st round draft pick,,,,False,3684,2001-06-27
trade,SAC,Vancouver Grizzlies,player,Nick Anderson,,,,False,3685,2001-06-27
trade,SAC,Vancouver Grizzlies,player,Jason Williams,,,,False,3686,2001-06-27
trade,SAC,Vancouver Grizzlies,player,Mike Bibby,,,,False,3687,2001-06-27
trade,SAC,Vancouver Grizzlies,player,Brent Price,,,,False,3688,2001-06-27
trade,CHI,LAC,player,Elton Brand,,,,False,3689,2001-06-27
trade,CHI,LAC,player,Tyson Chandler,,,,False,3690,2001-06-27
trade,CHI,LAC,player,Brian Skinner,,,,False,3691,2001-06-27
trade,CLE,ORL,player,Brendan Haywood,,,,False,3692,2001-06-27
trade,CLE,ORL,player,Michael Doleac,,,,False,3693,2001-06-27
trade,HOU,New Jersey Nets,player,Brandon Armstrong,,,,False,3694,2001-06-27
trade,HOU,New Jersey Nets,player,Jason Collins,,,,False,3695,2001-06-27
trade,HOU,New Jersey Nets,player,Richard Jefferson,,,,False,3696,2001-06-27
trade,HOU,New Jersey Nets,player,Eddie Griffin,,,,False,3697,2001-06-27
trade,LAL,MIL,player,Greg Foster,,,,False,3698,2001-06-28
trade,LAL,MIL,player,Lindsey Hunter,,,,False,3699,2001-06-28
trade,DET,TOR,player,Tito Maddox,,,,False,3700,2001-07-18
trade,DET,TOR,pick,2002 2nd round draft pick,,,,False,3701,2001-07-18
trade,CHI,TOR,player,Brian Skinner,,,,False,3702,2001-07-18
trade,CHI,TOR,player,Charles Oakley,,,,False,3703,2001-07-18
trade,CHI,TOR,player,Jason Jennings,,,,False,3704,2001-07-18
trade,CHI,TOR,pick,2002 2nd round draft pick,,,,False,3705,2001-07-18
trade,New Jersey Nets,PHO,player,Stephon Marbury,,,,False,3706,2001-07-18
trade,New Jersey Nets,PHO,player,Johnny Newman,,,,False,3707,2001-07-18
trade,New Jersey Nets,PHO,player,Soumaila Samake,,,,False,3708,2001-07-18
trade,New Jersey Nets,PHO,player,Chris Dudley,,,,False,3709,2001-07-18
trade,New Jersey Nets,PHO,player,Jason Kidd,,,,False,3710,2001-07-18
trade,DET,PHO,player,Jud Buechler,,,,False,3711,2001-07-18
trade,DET,PHO,player,John Wallace,,,,False,3712,2001-07-18
trade,DET,PHO,player,Clifford Robinson,,,,False,3713,2001-07-18
trade,CHI,POR,player,Jason Jennings,,,,False,3714,2001-07-20
trade,CHI,POR,pick,2002 2nd round draft pick,,,,False,3715,2001-07-20
trade,POR,SAS,player,Steve Smith,,,,False,3716,2001-07-25
trade,POR,SAS,player,Derek Anderson,,,,False,3717,2001-07-25
trade,POR,SAS,player,Steve Kerr,,,,False,3718,2001-07-25
trade,POR,SAS,player,Andreas Glyniadakis,,,,False,3719,2001-07-25
trade,POR,SAS,pick,2003 2nd round draft pick,,,,False,3720,2001-07-25
trade,ORL,WAS,player,Brendan Haywood,,,,False,3721,2001-08-01
trade,ORL,WAS,player,Laron Profit,,,,False,3722,2001-08-01
trade,ORL,WAS,player,Julius Hodge,,,,False,3723,2001-08-01
trade,ORL,WAS,pick,2005 1st round draft pick,,,,False,3724,2001-08-01
trade,HOU,TOR,player,Hakeem Olajuwon,,,,False,3725,2001-08-02
trade,HOU,TOR,player,BoÅ¡tjan Nachbar,,,,False,3726,2001-08-02
trade,HOU,TOR,player,Tito Maddox,,,,False,3727,2001-08-02
trade,HOU,TOR,pick,2002 1st round draft pick,,,,False,3728,2001-08-02
trade,HOU,TOR,pick,2002 2nd round draft pick,,,,False,3729,2001-08-02
trade,CLE,PHI,player,Matt Harpring,,,,False,3730,2001-08-03
trade,CLE,PHI,player,Cedric Henderson,,,,False,3731,2001-08-03
trade,CLE,PHI,player,Robert Traylor,,,,False,3732,2001-08-03
trade,CLE,PHI,player,Tyrone Hill,,,,False,3733,2001-08-03
trade,CLE,PHI,player,Jumaine Jones,,,,False,3734,2001-08-03
trade,BOS,PHI,player,JÃ©rÃ´me MoÃ¯so,,,,False,3735,2001-08-03
trade,BOS,PHI,player,Roshown McLeod,,,,False,3736,2001-08-03
trade,BOS,PHI,player,Dahntay Jones,,,,False,3737,2001-08-03
trade,BOS,PHI,pick,2003 1st round draft pick,,,,False,3738,2001-08-03
trade,DAL,HOU,player,Kyle Hill,,,,True,3739,2001-08-10
trade,DAL,NYK,player,Howard Eisley,,,,True,3740,2001-08-10
trade,HOU,NYK,player,Shandon Anderson,,,,True,3741,2001-08-10
